numer_sta;date;pmer;tend;cod_tend;dd;vitesse_vent;temperature;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;;Nom;Latitude;Longitude;Altitude;Region;code_insee_region;conso_elec;consommation_brute_gaz_grtgaz;conso_gaz;consommation_brute_gaz_totale;consommation_brute_totale;date;heure;statut_grtgaz;statut_rte;statut_terega
07005;20130108210000;102660.0;-20.0;8.0;180.0;2.6;279.35;277.85;90.0;8000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;101740.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7398.0;10718.0;nan;10718.0;18116.0;2013-08-01;21:00;Définitif;Définitif;nan
07015;20130108210000;102650.0;-30.0;8.0;210.0;4.1;278.55;277.05;90.0;9000.0;2.0;1.0;1.0;100.0;7.0;250.0;35.0;61.0;60.0;102060.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;3.0;7.0;270.0;7.0;6.0;450.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7398.0;10718.0;nan;10718.0;18116.0;2013-08-01;21:00;Définitif;Définitif;nan
07005;20130109000000;102580.0;-80.0;6.0;200.0;3.1;278.75;277.85;94.0;4900.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;101660.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;0.0;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7044.0;9218.0;nan;9218.0;16262.0;2013-09-01;00:00;Définitif;Définitif;nan
07015;20130109000000;102540.0;-110.0;6.0;210.0;4.1;278.05;277.05;93.0;7000.0;2.0;1.0;1.0;100.0;7.0;250.0;36.0;61.0;60.0;101950.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.1;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1105.0;3100.0;nan;7.0;7.0;240.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7044.0;9218.0;nan;9218.0;16262.0;2013-09-01;00:00;Définitif;Définitif;nan
07005;20130109030000;102460.0;-120.0;6.0;170.0;3.1;278.65;277.75;94.0;5000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;101540.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1106.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6380.0;9618.0;nan;9618.0;15998.0;2013-09-01;03:00;Définitif;Définitif;nan
07015;20130109030000;102440.0;-100.0;8.0;220.0;4.1;278.25;277.35;94.0;4500.0;10.0;nan;nan;100.0;8.0;150.0;36.0;61.0;60.0;101850.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1107.0;3100.0;nan;8.0;7.0;120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6380.0;9618.0;nan;9618.0;15998.0;2013-09-01;03:00;Définitif;Définitif;nan
07005;20130109060000;102280.0;-180.0;6.0;180.0;3.6;278.65;277.95;95.0;8000.0;50.0;5.0;2.0;100.0;8.0;450.0;37.0;61.0;60.0;101360.0;nan;nan;nan;278.55;nan;279.65;nan;278.15;nan;nan;nan;6.2;-10.0;1.0;0.0;nan;nan;0.0;0.2;nan;0.2;0.2;710.0;1106.0;nan;nan;3.0;7.0;300.0;8.0;6.0;600.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6506.0;13430.0;nan;13430.0;19936.0;2013-09-01;06:00;Définitif;Définitif;nan
07015;20130109060000;102270.0;-170.0;6.0;200.0;3.6;278.35;277.75;96.0;2100.0;51.0;nan;nan;100.0;8.0;150.0;37.0;61.0;60.0;101680.0;nan;nan;nan;277.85;nan;278.85;nan;277.15;nan;nan;nan;6.2;-10.0;1.0;0.0;0.0;-60.0;0.2;0.2;nan;0.2;0.2;710.0;1106.0;3100.0;nan;8.0;7.0;120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6506.0;13430.0;nan;13430.0;19936.0;2013-09-01;06:00;Définitif;Définitif;nan
07005;20130109090000;102250.0;-30.0;6.0;160.0;2.6;278.65;278.35;98.0;4000.0;58.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;101330.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;0.0;-30.0;0.4;0.4;nan;nan;nan;710.0;1105.0;3100.0;nan;8.0;7.0;120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7773.0;13790.0;nan;13790.0;21563.0;2013-09-01;09:00;Définitif;Définitif;nan
07015;20130109090000;102240.0;-30.0;8.0;220.0;4.6;278.25;277.85;97.0;4000.0;60.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;101650.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.7;-10.0;nan;nan;0.0;-30.0;0.2;0.4;nan;nan;nan;710.0;1107.0;3100.0;nan;7.0;7.0;150.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7773.0;13790.0;nan;13790.0;21563.0;2013-09-01;09:00;Définitif;Définitif;nan
07005;20130109120000;102160.0;-90.0;8.0;190.0;1.5;279.45;279.15;98.0;3000.0;51.0;6.0;5.0;100.0;8.0;80.0;37.0;61.0;60.0;101240.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;0.0;-60.0;0.2;0.4;0.8;nan;nan;710.0;1104.0;3100.0;nan;8.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;8017.0;13473.0;nan;13473.0;21490.0;2013-09-01;12:00;Définitif;Définitif;nan
07015;20130109120000;102120.0;-110.0;8.0;nan;4.6;278.65;278.25;97.0;4000.0;51.0;6.0;5.0;100.0;8.0;150.0;37.0;61.0;60.0;101540.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7.2;-10.0;nan;nan;0.0;-60.0;0.2;1.0;2.0;nan;nan;710.0;1107.0;3100.0;nan;8.0;7.0;120.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;8017.0;13473.0;nan;13473.0;21490.0;2013-09-01;12:00;Définitif;Définitif;nan
07005;20130109150000;102050.0;-100.0;5.0;200.0;1.5;280.25;280.15;99.0;2500.0;50.0;6.0;5.0;100.0;8.0;80.0;37.0;61.0;60.0;101140.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;0.0;-30.0;0.0;0.4;nan;nan;nan;710.0;1103.0;3100.0;nan;8.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7689.0;12902.0;nan;12902.0;20591.0;2013-09-01;15:00;Définitif;Définitif;nan
07015;20130109150000;102020.0;-100.0;6.0;nan;nan;279.25;278.85;97.0;2500.0;51.0;5.0;5.0;100.0;8.0;80.0;37.0;61.0;60.0;101440.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;0.0;-30.0;0.0;0.2;nan;nan;nan;3100.0;nan;nan;nan;8.0;7.0;60.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7689.0;12902.0;nan;12902.0;20591.0;2013-09-01;15:00;Définitif;Définitif;nan
07005;20130109180000;101990.0;-60.0;6.0;210.0;1.5;280.45;280.35;99.0;1200.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;101080.0;nan;nan;nan;278.55;nan;280.55;nan;nan;nan;nan;nan;2.6;-10.0;nan;0.0;nan;nan;0.0;0.2;nan;1.0;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7993.0;12919.0;nan;12919.0;20912.0;2013-09-01;18:00;Définitif;Définitif;nan
07015;20130109180000;101980.0;-40.0;7.0;200.0;1.0;279.45;279.15;98.0;500.0;47.0;5.0;4.0;101.0;nan;nan;62.0;61.0;60.0;101400.0;nan;nan;nan;278.15;nan;279.55;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;0.0;-60.0;0.0;0.0;nan;2.0;nan;710.0;1102.0;3100.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7993.0;12919.0;nan;12919.0;20912.0;2013-09-01;18:00;Définitif;Définitif;nan
07005;20130109210000;101970.0;-20.0;8.0;140.0;0.5;280.45;280.35;99.0;200.0;45.0;nan;nan;nan;nan;nan;nan;nan;nan;101060.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.0;-10.0;nan;0.0;nan;nan;0.2;0.2;nan;nan;nan;710.0;1101.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7531.0;11126.0;nan;11126.0;18657.0;2013-09-01;21:00;Définitif;Définitif;nan
07015;20130109210000;101940.0;-40.0;8.0;0.0;0.0;279.95;279.85;99.0;1500.0;10.0;5.0;4.0;100.0;8.0;150.0;36.0;61.0;60.0;101360.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;8.0;7.0;150.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7531.0;11126.0;nan;11126.0;18657.0;2013-09-01;21:00;Définitif;Définitif;nan
07005;20130110000000;101860.0;-110.0;8.0;100.0;1.0;280.25;280.15;99.0;100.0;45.0;nan;nan;nan;nan;nan;nan;nan;nan;100950.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;nan;nan;0.0;0.0;0.2;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7174.0;9310.0;nan;9310.0;16484.0;2013-10-01;00:00;Définitif;Définitif;nan
07015;20130110000000;101830.0;-110.0;8.0;210.0;1.0;279.25;278.95;98.0;800.0;42.0;5.0;4.0;100.0;8.0;450.0;36.0;61.0;60.0;101250.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1102.0;3100.0;nan;8.0;7.0;360.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7174.0;9310.0;nan;9310.0;16484.0;2013-10-01;00:00;Définitif;Définitif;nan
07005;20130110030000;101730.0;-130.0;6.0;0.0;0.0;279.85;279.75;99.0;200.0;45.0;nan;nan;nan;nan;nan;nan;nan;nan;100820.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6478.0;9430.0;nan;9430.0;15908.0;2013-10-01;03:00;Définitif;Définitif;nan
07015;20130110030000;101740.0;-90.0;6.0;240.0;1.5;278.15;277.85;98.0;4000.0;10.0;nan;nan;100.0;8.0;450.0;35.0;61.0;60.0;101160.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1103.0;3100.0;nan;7.0;6.0;570.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6478.0;9430.0;nan;9430.0;15908.0;2013-10-01;03:00;Définitif;Définitif;nan
07005;20130110060000;101660.0;-70.0;6.0;90.0;1.0;279.55;279.45;99.0;2000.0;50.0;5.0;5.0;100.0;8.0;80.0;37.0;61.0;60.0;100750.0;nan;nan;nan;279.55;nan;280.45;nan;279.15;nan;nan;nan;1.5;-10.0;2.0;0.0;nan;nan;0.0;0.4;nan;0.6;2.0;710.0;1102.0;nan;nan;8.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6660.0;13435.0;nan;13435.0;20095.0;2013-10-01;06:00;Définitif;Définitif;nan
07015;20130110060000;101630.0;-110.0;6.0;260.0;1.0;277.95;277.65;98.0;7000.0;1.0;nan;nan;100.0;8.0;800.0;35.0;61.0;60.0;101050.0;nan;nan;nan;277.95;nan;280.15;nan;277.15;nan;nan;nan;1.5;-10.0;2.0;0.0;0.0;-60.0;0.0;0.0;nan;0.0;1.8;710.0;1102.0;3100.0;nan;7.0;6.0;840.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6660.0;13435.0;nan;13435.0;20095.0;2013-10-01;06:00;Définitif;Définitif;nan
07005;20130110090000;101600.0;-60.0;6.0;220.0;0.5;279.95;279.85;99.0;2000.0;28.0;5.0;4.0;100.0;8.0;150.0;35.0;61.0;60.0;100690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;0.0;-30.0;0.0;0.2;nan;nan;nan;710.0;1103.0;3100.0;nan;1.0;7.0;90.0;5.0;6.0;330.0;8.0;6.0;1500.0;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7754.0;13260.0;nan;13260.0;21014.0;2013-10-01;09:00;Définitif;Définitif;nan
07015;20130110090000;101580.0;-50.0;8.0;0.0;0.0;278.25;277.85;97.0;6000.0;2.0;1.0;1.0;90.0;7.0;800.0;35.0;61.0;60.0;101000.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1102.0;3100.0;nan;7.0;6.0;690.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7754.0;13260.0;nan;13260.0;21014.0;2013-10-01;09:00;Définitif;Définitif;nan
07005;20130110120000;101520.0;-80.0;8.0;290.0;1.5;280.25;280.15;99.0;6000.0;3.0;5.0;4.0;100.0;8.0;150.0;35.0;61.0;60.0;100610.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.1;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.2;nan;nan;710.0;1102.0;3100.0;nan;1.0;7.0;150.0;7.0;6.0;840.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7833.0;12703.0;nan;12703.0;20536.0;2013-10-01;12:00;Définitif;Définitif;nan
07015;20130110120000;101470.0;-110.0;8.0;270.0;3.1;279.55;277.75;88.0;10000.0;2.0;1.0;1.0;90.0;2.0;450.0;38.0;20.0;12.0;100890.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1105.0;3100.0;nan;2.0;8.0;300.0;7.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7833.0;12703.0;nan;12703.0;20536.0;2013-10-01;12:00;Définitif;Définitif;nan
07005;20130110150000;101340.0;-170.0;6.0;260.0;0.5;280.65;279.25;91.0;7000.0;2.0;1.0;1.0;100.0;8.0;250.0;35.0;61.0;60.0;100440.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1.5;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1102.0;3100.0;nan;1.0;7.0;180.0;3.0;6.0;390.0;7.0;6.0;1200.0;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7402.0;12311.0;nan;12311.0;19713.0;2013-10-01;15:00;Définitif;Définitif;nan
07015;20130110150000;101370.0;-100.0;5.0;350.0;2.6;279.05;275.65;79.0;15000.0;2.0;1.0;1.0;90.0;7.0;800.0;35.0;61.0;60.0;100790.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1104.0;3100.0;nan;7.0;6.0;600.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7402.0;12311.0;nan;12311.0;19713.0;2013-10-01;15:00;Définitif;Définitif;nan
07005;20130110180000;101300.0;-50.0;8.0;290.0;1.5;279.55;278.85;95.0;5000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100390.0;nan;nan;nan;279.55;nan;280.95;nan;nan;nan;nan;nan;2.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.2;nan;710.0;1102.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7831.0;12112.0;nan;12112.0;19943.0;2013-10-01;18:00;Définitif;Définitif;nan
07015;20130110180000;101300.0;-70.0;6.0;20.0;1.0;276.85;275.05;88.0;10000.0;0.0;nan;nan;nan;nan;800.0;nan;nan;nan;100720.0;nan;nan;nan;276.85;nan;279.75;nan;nan;nan;nan;nan;3.1;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;0.0;nan;710.0;1103.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7831.0;12112.0;nan;12112.0;19943.0;2013-10-01;18:00;Définitif;Définitif;nan
07005;20130110210000;101330.0;30.0;3.0;340.0;2.1;278.65;278.05;96.0;3900.0;10.0;nan;nan;nan;nan;nan;nan;nan;nan;100420.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;0.0;nan;nan;0.0;0.0;nan;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7350.0;10906.0;nan;10906.0;18256.0;2013-10-01;21:00;Définitif;Définitif;nan
07015;20130110210000;101340.0;30.0;3.0;310.0;2.1;275.25;274.25;93.0;9000.0;2.0;1.0;1.0;75.0;3.0;800.0;35.0;20.0;11.0;100750.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2.6;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1103.0;3100.0;nan;3.0;6.0;900.0;6.0;0.0;7800.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7350.0;10906.0;nan;10906.0;18256.0;2013-10-01;21:00;Définitif;Définitif;nan
07005;20130111000000;101460.0;120.0;3.0;340.0;2.6;277.45;276.45;93.0;6000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100540.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.6;-10.0;nan;nan;nan;nan;0.0;0.0;0.0;nan;nan;710.0;1104.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7178.0;9555.0;nan;9555.0;16733.0;2013-11-01;00:00;Définitif;Définitif;nan
07015;20130111000000;101400.0;60.0;3.0;310.0;2.6;274.15;273.25;94.0;7000.0;2.0;1.0;1.0;75.0;0.0;8000.0;30.0;20.0;11.0;100810.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.1;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1104.0;3100.0;nan;6.0;0.0;7200.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7178.0;9555.0;nan;9555.0;16733.0;2013-11-01;00:00;Définitif;Définitif;nan
07005;20130111030000;101600.0;130.0;1.0;280.0;2.6;274.35;273.35;93.0;7000.0;0.0;nan;nan;nan;nan;nan;nan;nan;nan;100670.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;nan;nan;0.0;0.0;nan;nan;nan;710.0;1105.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6401.0;10126.0;nan;10126.0;16527.0;2013-11-01;03:00;Définitif;Définitif;nan
07015;20130111030000;101500.0;100.0;3.0;290.0;2.6;275.05;274.65;97.0;4000.0;10.0;nan;nan;90.0;7.0;1250.0;35.0;61.0;60.0;100910.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1103.0;3100.0;nan;7.0;6.0;1290.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6401.0;10126.0;nan;10126.0;16527.0;2013-11-01;03:00;Définitif;Définitif;nan
07005;20130111060000;101730.0;130.0;3.0;270.0;1.5;274.95;274.65;98.0;5000.0;2.0;1.0;1.0;90.0;7.0;450.0;35.0;61.0;60.0;100800.0;nan;nan;nan;273.55;nan;279.65;nan;272.15;nan;nan;nan;2.1;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;nan;0.0;0.2;710.0;1102.0;3100.0;nan;2.0;6.0;300.0;7.0;6.0;780.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;6799.0;14572.0;nan;14572.0;21371.0;2013-11-01;06:00;Définitif;Définitif;nan
07015;20130111060000;101620.0;120.0;3.0;310.0;3.1;276.45;275.85;96.0;2000.0;50.0;nan;nan;100.0;7.0;80.0;37.0;61.0;60.0;101030.0;nan;nan;nan;273.35;nan;277.05;nan;270.15;nan;nan;nan;5.7;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;nan;0.0;0.0;710.0;1106.0;3100.0;nan;7.0;7.0;90.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;6799.0;14572.0;nan;14572.0;21371.0;2013-11-01;06:00;Définitif;Définitif;nan
07005;20130111090000;101870.0;150.0;1.0;190.0;1.5;276.55;276.15;97.0;3800.0;10.0;2.0;2.0;90.0;7.0;450.0;38.0;61.0;60.0;100950.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1103.0;3100.0;nan;2.0;8.0;300.0;7.0;6.0;600.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7933.0;13536.0;nan;13536.0;21469.0;2013-11-01;09:00;Définitif;Définitif;nan
07015;20130111090000;101790.0;170.0;1.0;310.0;3.6;277.05;276.45;96.0;4000.0;10.0;5.0;2.0;90.0;7.0;150.0;35.0;61.0;60.0;101200.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6.2;-10.0;nan;nan;0.0;-30.0;0.2;0.2;nan;nan;nan;710.0;1106.0;3100.0;nan;5.0;7.0;180.0;7.0;6.0;1800.0;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7933.0;13536.0;nan;13536.0;21469.0;2013-11-01;09:00;Définitif;Définitif;nan
07005;20130111120000;101850.0;-10.0;8.0;210.0;2.1;279.75;277.55;86.0;8000.0;2.0;1.0;1.0;90.0;4.0;450.0;38.0;20.0;12.0;100940.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3.1;-10.0;nan;nan;0.0;-60.0;0.0;0.4;0.4;nan;nan;710.0;1103.0;3100.0;nan;3.0;8.0;480.0;6.0;0.0;7200.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7941.0;12883.0;nan;12883.0;20824.0;2013-11-01;12:00;Définitif;Définitif;nan
07015;20130111120000;101790.0;10.0;0.0;290.0;3.1;278.05;276.55;90.0;6000.0;3.0;5.0;2.0;90.0;7.0;250.0;36.0;61.0;60.0;101210.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;4.6;-10.0;nan;nan;0.0;-60.0;0.0;0.0;0.0;nan;nan;710.0;1105.0;3100.0;nan;7.0;7.0;270.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;;LILLE-LESQUIN;50.57;3.0975;47.0;Hauts-de-France;32;7941.0;12883.0;nan;12883.0;20824.0;2013-11-01;12:00;Définitif;Définitif;nan
07005;20130111150000;101790.0;-60.0;6.0;280.0;3.6;279.65;276.25;79.0;20000.0;2.0;1.0;1.0;60.0;3.0;800.0;38.0;20.0;12.0;100880.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;5.7;-10.0;nan;nan;0.0;-30.0;0.0;0.0;nan;nan;nan;710.0;1106.0;3100.0;nan;2.0;8.0;630.0;3.0;0.0;7200.0;nan;nan;nan;nan;nan;nan;;ABBEVILLE;50.136;1.834;69.0;Hauts-de-France;32;7526.0;12622.0;nan;12622.0;20148.0;2013-11-01;15:00;Définitif;Définitif;nan
