numer_sta;date;pmer;tend;cod_tend;dd;ff;t;vv;ww
61976;20130128120000;-471.8057142857142;nan;nan;32.39714285714285;1.822857142857143;15.629999999999995;nan;nan
61980;20130128120000;-537.5200000000041;nan;nan;-4.7457142857142856;2.9228571428571426;12.944285714285684;nan;nan
61996;20130128120000;-538.9485714285693;nan;nan;2.3971428571428532;3.065714285714286;12.930000000000007;nan;nan
61997;20130128120000;-588.9485714285693;nan;nan;18.111428571428576;3.88;8.372857142857129;nan;nan
61998;20130128120000;-416.0914285714389;nan;nan;0.9685714285714084;2.9942857142857147;7.229999999999961;nan;nan
67005;20130128120000;-308.94857142856927;nan;nan;nan;nan;6.529999999999973;nan;nan
71805;20130128120000;-446.0914285714389;nan;nan;nan;nan;6.844285714285718;nan;nan
78897;20130128120000;-7.5200000000040745;nan;nan;nan;nan;9.558571428571383;nan;nan
78922;20130128120000;143.90857142856112;nan;nan;nan;nan;11.90142857142854;nan;nan
78925;20130128120000;208.1942857142858;nan;nan;nan;nan;11.258571428571429;nan;nan
81401;20130128120000;312.4799999999959;nan;nan;nan;nan;15.529999999999973;nan;nan
81405;20130128120000;-107.52000000000407;nan;nan;nan;nan;12.14428571428573;nan;nan
81408;20130128120000;-184.66285714285914;nan;nan;-56.174285714285716;-0.09142857142857164;9.629999999999995;nan;nan
81415;20130128120000;-256.0914285714389;nan;nan;-33.31714285714287;0.49428571428571466;7.444285714285684;nan;nan
89642;20130128120000;-330.377142857149;nan;nan;-11.888571428571424;2.265714285714286;5.101428571428585;nan;nan
07005;20130128150000;-350.377142857149;nan;nan;9.539999999999992;2.8514285714285714;2.6442857142857292;nan;nan
07015;20130128150000;-351.8057142857142;nan;nan;-10.460000000000008;3.8085714285714287;0.08714285714285097;nan;nan
07020;20130128150000;-318.94857142856927;-116.05857142857143;2.517142857142857;12.397142857142853;4.180000000000001;-2.670000000000016;13757.322857142859;-0.16285714285714192
07027;20130128150000;-7.5200000000040745;-137.48714285714286;2.2314285714285713;25.254285714285714;4.180000000000001;-1.0271428571428487;9328.751428571428;8.122857142857143
07037;20130128150000;-48.94857142856927;-151.77285714285713;1.9457142857142857;30.96857142857141;4.908571428571428;-0.5699999999999932;6757.322857142859;8.122857142857143
07072;20130128150000;-24.66285714285914;-166.0585714285714;2.2314285714285713;29.539999999999992;4.9799999999999995;-0.08428571428572695;5185.8942857142865;7.837142857142858
07110;20130128150000;71.05142857143073;-138.91571428571427;2.2314285714285713;32.39714285714285;4.022857142857142;-0.12714285714287143;5185.8942857142865;-3.305714285714286
07117;20130128150000;125.33714285714086;-124.63;2.2314285714285713;33.82571428571427;3.58;-0.2557142857143049;4471.608571428573;-3.305714285714286
07130;20130128150000;199.622857142851;-93.20142857142856;1.517142857142857;33.82571428571427;3.137142857142857;-0.2699999999999818;1614.465714285714;-3.305714285714286
07139;20130128150000;231.05142857143073;-81.77285714285713;1.2314285714285713;35.254285714285714;3.2800000000000002;-0.6700000000000159;3900.1800000000003;-3.305714285714286
07149;20130128150000;346.76571428570605;-30.344285714285714;0.6600000000000001;36.68285714285713;2.4657142857142853;-1.1414285714286052;9757.322857142859;-11.877142857142857
07168;20130128150000;436.76571428570605;-21.77285714285714;0.9457142857142857;38.111428571428576;2.694285714285714;-1.0271428571428487;nan;nan
07181;20130128150000;482.4799999999959;-13.201428571428572;0.5171428571428569;39.53999999999999;2.394285714285714;-0.9557142857142935;nan;nan
07190;20130128150000;516.765714285706;-14.629999999999999;0.5171428571428569;38.111428571428576;2.1799999999999997;-0.7842857142857156;nan;nan
07207;20130128150000;573.9085714285611;-0.3442857142857143;-0.05428571428571427;43.82571428571427;2.1799999999999997;-0.6557142857142821;nan;nan
07222;20130128150000;602.4799999999959;12.512857142857143;-0.33999999999999986;49.53999999999999;1.751428571428571;-0.8271428571428601;nan;nan
07240;20130128150000;621.0514285714307;23.941428571428574;-0.33999999999999986;56.68285714285713;1.6085714285714285;-0.6271428571428714;nan;nan
07255;20130128150000;649.622857142851;-8.915714285714285;0.08857142857142897;56.68285714285713;1.8371428571428572;-0.14142857142854837;nan;nan
07280;20130128150000;711.0514285714307;11.084285714285713;0.08857142857142897;53.82571428571427;0.8085714285714287;-0.3557142857142708;nan;-11.877142857142857
07299;20130128150000;769.622857142851;29.655714285714286;-0.19714285714285662;60.96857142857141;0.5228571428571431;-0.6557142857142821;nan;-11.734285714285713
07314;20130128150000;815.3371428571409;58.22714285714285;-0.9114285714285715;70.96857142857141;0.5228571428571431;-0.7985714285714494;nan;-11.448571428571428
07335;20130128150000;nan;71.08428571428571;-1.0542857142857143;76.68285714285716;0.45142857142857107;-1.4271428571428828;nan;-11.734285714285713
07434;20130128150000;nan;72.51285714285714;-0.9114285714285715;42.39714285714285;0.5228571428571431;-1.3128571428571263;nan;-8.162857142857142
07460;20130128150000;nan;45.37;-1.0542857142857143;38.111428571428576;0.9657142857142853;-0.17000000000001592;nan;-8.02
07471;20130128150000;nan;61.084285714285706;-1.3399999999999999;43.82571428571427;0.5228571428571431;0.0014285714285620088;nan;nan
07481;20130128150000;nan;75.37;-2.0542857142857143;59.53999999999999;1.0371428571428574;-0.7985714285714494;nan;nan
07510;20130128150000;nan;98.22714285714287;-2.0542857142857143;26.68285714285713;1.322857142857143;-0.7271428571428942;nan;nan
07535;20130128150000;nan;112.51285714285714;-2.0542857142857143;22.397142857142853;0.8085714285714287;-0.9557142857142935;nan;nan
07558;20130128150000;nan;99.6557142857143;-1.9114285714285715;19.539999999999992;0.7371428571428575;-0.18428571428569285;nan;nan
07577;20130128150000;nan;73.94142857142857;-1.4828571428571427;56.68285714285713;1.0228571428571431;0.24428571428569512;nan;nan
07591;20130128150000;nan;72.51285714285714;-1.4828571428571427;60.96857142857141;0.5800000000000001;-0.012857142857114923;nan;nan
07607;20130128150000;nan;72.51285714285714;-1.6257142857142854;63.82571428571427;0.7228571428571424;-0.2414285714285711;nan;-12.448571428571428
07621;20130128150000;nan;88.22714285714287;-1.7685714285714282;63.82571428571427;0.8657142857142857;1.001428571428562;nan;-12.162857142857142
07627;20130128150000;nan;89.6557142857143;-2.0542857142857143;103.82571428571427;2.337142857142857;1.258571428571429;nan;-12.162857142857142
07630;20130128150000;843.9085714285611;101.08428571428571;-2.34;109.53999999999999;3.58;1.9300000000000068;14471.608571428573;-11.877142857142857
07643;20130128150000;678.1942857142858;125.37;-2.34;100.96857142857144;3.137142857142857;2.1014285714285847;18043.037142857145;-11.59142857142857
07650;20130128150000;628.1942857142858;152.51285714285714;-2.6257142857142854;108.11142857142855;3.7228571428571424;2.4442857142856838;19614.465714285718;-11.305714285714286
07661;20130128150000;392.4799999999959;183.9414285714286;-2.197142857142857;109.53999999999999;3.3514285714285714;2.572857142857117;19614.465714285718;-8.59142857142857
07690;20130128150000;201.05142857143073;213.9414285714286;-2.0542857142857143;119.53999999999999;3.8657142857142857;2.4014285714285393;17043.037142857145;0.12285714285714278
07747;20130128150000;42.479999999995925;nan;nan;110.96857142857144;2.9085714285714284;4.55857142857144;nan;nan
07761;20130128150000;-74.66285714285914;nan;nan;96.68285714285716;1.008571428571428;6.887142857142862;nan;nan
07790;20130128150000;-117.52000000000407;nan;nan;79.53999999999999;0.4942857142857138;8.901428571428596;nan;nan
61968;20130128150000;-214.66285714285914;nan;nan;66.68285714285713;1.5942857142857143;11.28714285714284;nan;nan
61970;20130128150000;-364.66285714285914;nan;nan;36.68285714285713;1.2371428571428567;13.529999999999973;nan;nan
61972;20130128150000;-100.37714285714901;nan;nan;38.111428571428576;1.2371428571428567;14.615714285714262;nan;nan
61976;20130128150000;-428.94857142856927;nan;nan;16.68285714285713;2.7800000000000002;13.829999999999984;nan;nan
61980;20130128150000;-534.6628571428591;nan;nan;-7.602857142857147;2.708571428571428;11.20142857142855;nan;nan
61996;20130128150000;-527.5200000000041;nan;nan;0.9685714285714084;3.3657142857142857;11.487142857142885;nan;nan
61997;20130128150000;-571.8057142857142;nan;nan;16.68285714285713;3.951428571428571;7.144285714285729;nan;nan
61998;20130128150000;-390.377142857149;nan;nan;8.111428571428576;3.437142857142857;7.015714285714296;nan;nan
67005;20130128150000;-288.94857142856927;nan;nan;5.2542857142857144;3.3657142857142857;7.001428571428562;nan;nan
71805;20130128150000;-407.5200000000041;nan;nan;-24.745714285714286;4.322857142857143;8.315714285714307;nan;nan
78897;20130128150000;-37.520000000004075;nan;nan;-47.60285714285715;2.1228571428571428;12.05857142857144;nan;nan
78922;20130128150000;145.33714285714086;nan;nan;-53.31714285714287;2.637142857142857;14.658571428571406;nan;nan
78925;20130128150000;211.05142857143073;nan;nan;-41.888571428571424;2.1228571428571428;14.17285714285714;nan;nan
81401;20130128150000;-64.66285714285914;nan;nan;-66.17428571428572;1.9085714285714284;14.430000000000007;nan;nan
81405;20130128150000;-210.377142857149;nan;nan;-50.46000000000001;2.2800000000000002;11.64428571428573;nan;nan
81408;20130128150000;-333.23428571429395;nan;nan;-34.745714285714286;3.008571428571429;8.587142857142851;nan;nan
89642;20130128150000;-488.94857142856927;nan;nan;-16.17428571428573;3.822857142857143;5.944285714285684;nan;nan
07005;20130128180000;-536.0914285714389;nan;nan;8.111428571428576;4.637142857142858;3.087142857142851;nan;nan
07015;20130128180000;-566.0914285714389;nan;nan;30.96857142857141;5.00857142857143;0.1871428571428737;nan;nan
07020;20130128180000;-523.234285714294;-207.48714285714286;3.088571428571429;6.682857142857131;5.38;-2.670000000000016;nan;nan
07027;20130128180000;-200.377142857149;-196.0585714285714;2.66;23.82571428571427;5.665714285714286;-0.8842857142857383;nan;nan
07037;20130128180000;-204.66285714285914;-158.91571428571427;2.2314285714285713;30.96857142857141;6.037142857142858;-0.5414285714285825;nan;nan
07072;20130128180000;-150.377142857149;-128.9157142857143;1.9457142857142857;32.39714285714285;5.7371428571428575;0.04428571428570649;nan;nan
07110;20130128180000;-53.23428571429395;-127.48714285714286;1.9457142857142857;32.39714285714285;4.78;-0.17000000000001592;nan;nan
07117;20130128180000;15.337142857140861;-113.20142857142856;2.2314285714285713;30.96857142857141;4.337142857142857;-0.39857142857141525;nan;nan
07130;20130128180000;115.33714285714086;-90.3442857142857;2.2314285714285713;26.68285714285713;3.894285714285714;-0.7271428571428373;nan;nan
07139;20130128180000;166.76571428570605;-70.3442857142857;1.517142857142857;28.111428571428576;3.894285714285714;-1.2128571428571604;nan;nan
07149;20130128180000;311.05142857143073;-43.20142857142857;0.9457142857142857;28.111428571428576;2.937142857142857;-1.9414285714285597;nan;nan
07168;20130128180000;403.9085714285611;-40.34428571428572;1.3742857142857146;29.539999999999992;3.2228571428571424;-1.7699999999999818;12185.894285714287;-12.448571428571428
07181;20130128180000;452.4799999999959;-37.48714285714286;1.3742857142857146;30.96857142857141;2.937142857142857;-1.7985714285714494;11614.465714285714;-12.448571428571428
07190;20130128180000;506.76571428570605;-17.487142857142857;1.6600000000000001;29.539999999999992;2.637142857142857;-1.6842857142856928;13185.894285714287;-12.162857142857142
07207;20130128180000;581.0514285714307;-1.7728571428571427;1.3742857142857146;30.96857142857141;2.337142857142857;-1.8414285714285938;12471.608571428573;-12.448571428571428
